"STATION","DATE","REPORT_TYPE","SOURCE","HourlyDryBulbTemperature","HourlyRelativeHumidity","HourlyWindDirection","HourlyWindSpeed"
"USW00014763","2025-09-02T23:54:00","FM-15","223","51","96","000","0"
"USW00014763","2025-09-03T00:00:00","SOD",,,,,
"USW00014763","2025-09-03T00:54:00","FM-15","223","48","100","000","0"
"USW00014763","2025-09-03T01:54:00","FM-15","223","47","100","000","0"
"USW00014763","2025-09-03T02:07:00","FM-16","223","47","100","000","0"
"USW00014763","2025-09-03T02:15:00","FM-16","223","48","96","000","0"
"USW00014763","2025-09-03T02:52:00","FM-16","223","48","100","000","0"
"USW00014763","2025-09-03T02:54:00","FM-15","223","48","96","000","0"
"USW00014763","2025-09-03T03:05:00","FM-16","223","47","100","000","0"
"USW00014763","2025-09-03T03:11:00","FM-16","223","47","97","000","0"
"USW00014763","2025-09-03T03:16:00","FM-16","223","47","100","000","0"
"USW00014763","2025-09-03T03:27:00","FM-16","223","47","100","000","0"
"USW00014763","2025-09-03T03:30:00","FM-16","223","47","100","000","0"
"USW00014763","2025-09-03T03:39:00","FM-16","223","47","100","000","0"
"USW00014763","2025-09-03T03:54:00","FM-15","223","47","97","000","0"
"USW00014763","2025-09-03T04:12:00","FM-16","223","46","100","000","0"
"USW00014763","2025-09-03T04:24:00","FM-16","223","46","100","000","0"
"USW00014763","2025-09-03T04:49:00","FM-16","223","46","100","000","0"
"USW00014763","2025-09-03T04:54:00","FM-15","223","46","96","000","0"
"USW00014763","2025-09-03T05:11:00","FM-16","223","45","100","000","0"
"USW00014763","2025-09-03T05:23:00","FM-16","223","45","100","000","0"
"USW00014763","2025-09-03T05:30:00","FM-16","223","46","96","000","0"
"USW00014763","2025-09-03T05:54:00","FM-15","223","46","100","000","0"
"USW00014763","2025-09-03T06:54:00","FM-15","223","51","92","000","0"
"USW00014763","2025-09-03T07:54:00","FM-15","223","58","81","000","0"
"USW00014763","2025-09-03T09:54:00","FM-15","223","69","57","000","0"
"USW00014763","2025-09-03T10:54:00","FM-15","223","71","53","320","3"
"USW00014763","2025-09-03T11:54:00","FM-15","223","72","46","260","6"
"USW00014763","2025-09-03T12:54:00","FM-15","223","74","40","VRB","3"
"USW00014763","2025-09-03T13:54:00","FM-15","223","73","40","220","6"
"USW00014763","2025-09-03T14:54:00","FM-15","223","75","39","260","7"
"USW00014763","2025-09-03T15:54:00","FM-15","223","73","43","190","3"
"USW00014763","2025-09-03T16:54:00","FM-15","223","72","46","170","6"
"USW00014763","2025-09-03T17:54:00","FM-15","223","69","51","190","3"
"USW00014763","2025-09-03T18:54:00","FM-15","223","64","65","260","5"
"USW00014763","2025-09-03T19:54:00","FM-15","223","58","84","000","0"
"USW00014763","2025-09-03T20:54:00","FM-15","223","55","87","000","0"
"USW00014763","2025-09-03T21:54:00","FM-15","223","56","87","000","0"
"USW00014763","2025-09-03T22:54:00","FM-15","223","54","90","000","0"
"USW00014763","2025-09-03T23:54:00","FM-15","223","53","93","000","0"
"USW00014763","2025-09-04T00:00:00","SOD",,,,,
"USW00014763","2025-09-04T00:54:00","FM-15","223","51","96","000","0"
"USW00014763","2025-09-04T01:54:00","FM-15","223","49","97","000","0"
"USW00014763","2025-09-04T02:54:00","FM-15","223","48","100","000","0"
"USW00014763","2025-09-04T03:05:00","FM-16","223","49","97","000","0"
"USW00014763","2025-09-04T03:28:00","FM-16","223","49","97","000","0"
"USW00014763","2025-09-04T03:54:00","FM-15","223","48","96","000","0"
"USW00014763","2025-09-04T04:25:00","FM-16","223","48","100","000","0"
"USW00014763","2025-09-04T04:54:00","FM-15","223","48","96","000","0"
"USW00014763","2025-09-04T05:06:00","FM-16","223","48","96","000","0"
"USW00014763","2025-09-04T05:16:00","FM-16","223","47","100","000","0"
"USW00014763","2025-09-04T05:19:00","FM-16","223","48","96","000","0"
"USW00014763","2025-09-04T05:28:00","FM-16","223","48","100","000","0"
"USW00014763","2025-09-04T05:32:00","FM-16","223","47","97","000","0"
"USW00014763","2025-09-04T05:42:00","FM-16","223","47","100","000","0"
"USW00014763","2025-09-04T05:51:00","FM-16","223","48","94","000","0"
"USW00014763","2025-09-04T05:54:00","FM-15","223","48","100","000","0"
"USW00014763","2025-09-04T06:54:00","FM-15","223","53","93","000","0"
"USW00014763","2025-09-04T07:54:00","FM-15","223","59","83","000","0"
"USW00014763","2025-09-04T08:54:00","FM-15","223","66","70","000","0"
"USW00014763","2025-09-04T09:54:00","FM-15","223","71","59","210","9"
"USW00014763","2025-09-04T10:54:00","FM-15","223","73","53","180","11"
"USW00014763","2025-09-04T11:54:00","FM-15","223","74","52","180","11"
"USW00014763","2025-09-04T12:54:00","FM-15","223","75","52","VRB","11"
"USW00014763","2025-09-04T13:54:00","FM-15","223","76","52","VRB","13"
"USW00014763","2025-09-04T14:54:00","FM-15","223","75","55","140","10"
"USW00014763","2025-09-04T15:54:00","FM-15","223","72","59","VRB","6"
"USW00014763","2025-09-04T16:54:00","FM-15","223","70","61","VRB","10"
"USW00014763","2025-09-04T17:54:00","FM-15","223","68","65","VRB","11"
"USW00014763","2025-09-04T19:54:00","FM-15","223","66","63","VRB","8"
"USW00014763","2025-09-04T20:54:00","FM-15","223","63","76","150","8"
"USW00014763","2025-09-04T21:54:00","FM-15","223","63","78","VRB","9"
"USW00014763","2025-09-04T22:54:00","FM-15","223","62","90","180","10"
"USW00014763","2025-09-04T23:54:00","FM-15","223","62","93","170","9"
"USW00014763","2025-09-05T00:00:00","SOD",,,,,
"USW00014763","2025-09-05T00:54:00","FM-15","223","62","93","160","13"
"USW00014763","2025-09-05T01:07:00","FM-16","223","62","93","VRB","6"
"USW00014763","2025-09-05T01:17:00","FM-16","223","62","96","250","6"
"USW00014763","2025-09-05T01:54:00","FM-15","223","62","96","190","7"
"USW00014763","2025-09-05T02:54:00","FM-15","223","62","96","VRB","6"
"USW00014763","2025-09-05T03:54:00","FM-15","223","63","93","000","0"
"USW00014763","2025-09-05T04:54:00","FM-15","223","62","96","000","0"
"USW00014763","2025-09-05T05:54:00","FM-15","223","63","93","000","0"
"USW00014763","2025-09-05T06:18:00","FM-16","223","63","93","240","6"
"USW00014763","2025-09-05T06:54:00","FM-15","223","63","93","140","3"
"USW00014763","2025-09-05T07:54:00","FM-15","223","65","87","000","0"
"USW00014763","2025-09-05T08:39:00","FM-16","223","65","84","250","5"
"USW00014763","2025-09-05T08:54:00","FM-15","223","66","84","250","7"
"USW00014763","2025-09-05T09:16:00","FM-16","223","67","81","200","7"
"USW00014763","2025-09-05T09:54:00","FM-15","223","70","76","200","9"
"USW00014763","2025-09-05T10:06:00","FM-16","223","70","76","VRB","8"
"USW00014763","2025-09-05T10:43:00","FM-16","223","72","71","170","10"
"USW00014763","2025-09-05T10:54:00","FM-15","223","72","68","180","11"
"USW00014763","2025-09-05T11:49:00","FM-16","223","72","69","170","9"
"USW00014763","2025-09-05T11:54:00","FM-15","223","73","69","VRB","9"
"USW00014763","2025-09-05T12:03:00","FM-16","223","74","67","VRB","9"
"USW00014763","2025-09-05T12:54:00","FM-15","223","75","58","170","13"
"USW00014763","2025-09-05T13:54:00","FM-15","223","74","62","VRB","9"
"USW00014763","2025-09-05T14:54:00","FM-15","223","75","55","210","16"
"USW00014763","2025-09-05T15:54:00","FM-15","223","74","62","200","9"
"USW00014763","2025-09-05T16:54:00","FM-15","223","73","64","170","13"
"USW00014763","2025-09-05T17:54:00","FM-15","223","72","66","190","9"
"USW00014763","2025-09-05T18:54:00","FM-15","223","71","71","200","11"
"USW00014763","2025-09-05T19:54:00","FM-15","223","71","71","210","9"
"USW00014763","2025-09-05T20:54:00","FM-15","223","71","71","220","8"
"USW00014763","2025-09-05T21:54:00","FM-15","223","68","78","240","6"
"USW00014763","2025-09-05T22:54:00","FM-15","223","65","87","260","5"
"USW00014763","2025-09-05T23:54:00","FM-15","223","69","81","240","7"
"USW00014763","2025-09-06T00:00:00","SOD",,,,,
"USW00014763","2025-09-06T00:54:00","FM-15","223","70","82","230","8"
"USW00014763","2025-09-06T01:54:00","FM-15","223","70","84","220","10"
"USW00014763","2025-09-06T02:54:00","FM-15","223","70","84","220","11"
"USW00014763","2025-09-06T03:54:00","FM-15","223","68","90","000","0"
"USW00014763","2025-09-06T04:49:00","FM-16","223","66","94","360","3"
"USW00014763","2025-09-06T04:54:00","FM-15","223","66","93","000","0"
"USW00014763","2025-09-06T05:54:00","FM-15","223","66","96","000","0"
"USW00014763","2025-09-06T06:54:00","FM-15","223","68","93","000","0"
"USW00014763","2025-09-06T07:54:00","FM-15","223","70","87","230","3"
"USW00014763","2025-09-06T08:54:00","FM-15","223","71","87","VRB","7"
"USW00014763","2025-09-06T09:36:00","FM-16","223","74","79","210","8"
"USW00014763","2025-09-06T09:54:00","FM-15","223","74","79",,
"USW00014763","2025-09-06T10:22:00","FM-16","223","75","76","VRB","10"
"USW00014763","2025-09-06T10:54:00","FM-15","223","74","79","200","10"
"USW00014763","2025-09-06T11:54:00","FM-15","223","75","76","190","10"
"USW00014763","2025-09-06T12:38:00","FM-16","223","73","84","290","17"
"USW00014763","2025-09-06T12:44:00","FM-16","223","64","87","310","26"
"USW00014763","2025-09-06T12:50:00","FM-16","223","61","88","320","18"
"USW00014763","2025-09-06T12:54:00","FM-15","223","61","87","260","14"
"USW00014763","2025-09-06T13:00:00","FM-16","223","60","90","310","17"
"USW00014763","2025-09-06T13:05:00","FM-16","223","59","90","290","16"
"USW00014763","2025-09-06T13:26:00","FM-16","223","59","90","VRB","3"
"USW00014763","2025-09-06T13:29:00","FM-16","223","59","90","300","10"
"USW00014763","2025-09-06T13:35:00","FM-16","223","59","93","300","13"
"USW00014763","2025-09-06T13:46:00","FM-16","223","59","93","310","11"
"USW00014763","2025-09-06T13:54:00","FM-15","223","59","93","320","10"
"USW00014763","2025-09-06T14:15:00","FM-16","223","60","86","340","10"
"USW00014763","2025-09-06T14:54:00","FM-15","223","63","81","320","11"
"USW00014763","2025-09-06T15:54:00","FM-15","223","61","84","300","11"
"USW00014763","2025-09-06T16:54:00","FM-15","223","61","84","300","7"
"USW00014763","2025-09-06T17:54:00","FM-15","223","60","86","000","0"
"USW00014763","2025-09-06T18:54:00","FM-15","223","58","90","000","0"
"USW00014763","2025-09-06T19:54:00","FM-15","223","57","96","000","0"
"USW00014763","2025-09-06T20:54:00","FM-15","223","57","93","000","0"
"USW00014763","2025-09-06T21:54:00","FM-15","223","57","96","000","0"
"USW00014763","2025-09-06T22:54:00","FM-15","223","57","96","000","0"
"USW00014763","2025-09-06T23:54:00","FM-15","223","56","100","000","0"
"USW00014763","2025-09-07T00:00:00","SOD",,,,,
"USW00014763","2025-09-07T00:54:00","FM-15","223","56","100","000","0"
"USW00014763","2025-09-07T01:11:00","FM-16","223","56","97","000","0"
"USW00014763","2025-09-07T01:25:00","FM-16","223","56","97","000","0"
"USW00014763","2025-09-07T01:29:00","FM-16","223","56","97","000","0"
"USW00014763","2025-09-07T01:54:00","FM-15","223","56","97","000","0"
"USW00014763","2025-09-07T02:54:00","FM-15","223","56","97","000","0"
"USW00014763","2025-09-07T03:37:00","FM-16","223","56","97","000","0"
"USW00014763","2025-09-07T03:54:00","FM-15","223","56","97","000","0"
"USW00014763","2025-09-07T04:54:00","FM-15","223","56","97","000","0"
"USW00014763","2025-09-07T05:21:00","FM-16","223","56","97","000","0"
"USW00014763","2025-09-07T05:54:00","FM-15","223","56","97","000","0"
"USW00014763","2025-09-07T06:54:00","FM-15","223","57","96","000","0"
"USW00014763","2025-09-07T07:35:00","FM-16","223","57","96","000","0"
"USW00014763","2025-09-07T07:54:00","FM-15","223","57","96","000","0"
"USW00014763","2025-09-07T08:34:00","FM-16","223","58","93","000","0"
"USW00014763","2025-09-07T08:51:00","FM-16","223","57","94","000","0"
"USW00014763","2025-09-07T08:54:00","FM-15","223","59","90","000","0"
"USW00014763","2025-09-07T08:59:00","FM-16","223","59","87","000","0"
"USW00014763","2025-09-07T09:39:00","FM-16","223","59","87","000","0"
"USW00014763","2025-09-07T09:54:00","FM-15","223","60","84","000","0"
"USW00014763","2025-09-07T10:01:00","FM-16","223","60","84","000","0"
"USW00014763","2025-09-07T10:15:00","FM-16","223","61","81","000","0"
"USW00014763","2025-09-07T10:50:00","FM-16","223","63","73","000","0"
"USW00014763","2025-09-07T10:54:00","FM-15","223","62","75","000","0"
"USW00014763","2025-09-07T11:11:00","FM-16","223","63","76","270","3"
"USW00014763","2025-09-07T11:54:00","FM-15","223","63","73","230","5"
"USW00014763","2025-09-07T12:54:00","FM-15","223","65","63","210","5"
"USW00014763","2025-09-07T13:54:00","FM-15","223","67","53","300","8"
"USW00014763","2025-09-07T14:54:00","FM-15","223","68","53","310","9"
"USW00014763","2025-09-07T15:54:00","FM-15","223","67","51","290","9"
"USW00014763","2025-09-07T16:54:00","FM-15","223","63","58","300","8"
"USW00014763","2025-09-07T17:54:00","FM-15","223","59","60","300","3"
"USW00014763","2025-09-07T18:54:00","FM-15","223","55","72","170","3"
"USW00014763","2025-09-07T19:54:00","FM-15","223","56","62","310","7"
"USW00014763","2025-09-07T20:54:00","FM-15","223","53","61","290","8"
"USW00014763","2025-09-07T21:54:00","FM-15","223","53","59","310","7"
"USW00014763","2025-09-07T22:54:00","FM-15","223","51","66","000","0"
"USW00014763","2025-09-07T23:54:00","FM-15","223","49","74","240","8"
"USW00014763","2025-09-08T00:00:00","SOD",,,,,
"USW00014763","2025-09-08T00:54:00","FM-15","223","48","77","000","0"
"USW00014763","2025-09-08T01:54:00","FM-15","223","45","90","250","6"
"USW00014763","2025-09-08T02:54:00","FM-15","223","47","80","250","5"
"USW00014763","2025-09-08T03:54:00","FM-15","223","43","93","000","0"
"USW00014763","2025-09-08T04:54:00","FM-15","223","42","96","000","0"
"USW00014763","2025-09-08T05:54:00","FM-15","223","42","92","000","0"
"USW00014763","2025-09-08T06:54:00","FM-15","223","48","93","000","0"
"USW00014763","2025-09-08T07:54:00","FM-15","223","55","74","300","7"
"USW00014763","2025-09-08T08:54:00","FM-15","223","59","62","330","7"
"USW00014763","2025-09-08T09:54:00","FM-15","223","60","62","280","8"
"USW00014763","2025-09-08T10:54:00","FM-15","223","63","52","300","11"
"USW00014763","2025-09-08T11:54:00","FM-15","223","64","48","290","10"
"USW00014763","2025-09-08T12:54:00","FM-15","223","64","48","VRB","5"
"USW00014763","2025-09-08T13:54:00","FM-15","223","65","47","VRB","8"
"USW00014763","2025-09-08T14:54:00","FM-15","223","66","43","300","10"
"USW00014763","2025-09-08T15:54:00","FM-15","223","66","43","300","7"
"USW00014763","2025-09-08T16:54:00","FM-15","223","65","47","300","8"
"USW00014763","2025-09-08T18:54:00","FM-15","223","58","62","230","5"
"USW00014763","2025-09-08T20:54:00","FM-15","223","48","93","000","0"
"USW00014763","2025-09-08T22:54:00","FM-15","223","47","97","000","0"
"USW00014763","2025-09-08T23:54:00","FM-15","223","46","96","000","0"
"USW00014763","2025-09-09T00:00:00","SOD",,,,,
"USW00014763","2025-09-09T00:54:00","FM-15","223","45","97","000","0"
"USW00014763","2025-09-09T01:32:00","FM-16","223","44","96","000","0"
"USW00014763","2025-09-09T01:54:00","FM-15","223","44","96","000","0"
"USW00014763","2025-09-09T02:11:00","FM-16","223","44","96","000","0"
"USW00014763","2025-09-09T02:39:00","FM-16","223","44","96","000","0"
"USW00014763","2025-09-09T02:54:00","FM-15","223","43","100","000","0"
"USW00014763","2025-09-09T03:02:00","FM-16","223","43","97","000","0"
"USW00014763","2025-09-09T03:13:00","FM-16","223","43","97","000","0"
"USW00014763","2025-09-09T03:29:00","FM-16","223","43","97","000","0"
"USW00014763","2025-09-09T03:32:00","FM-16","223","43","97","000","0"
"USW00014763","2025-09-09T03:51:00","FM-16","223","41","100","000","0"
"USW00014763","2025-09-09T03:54:00","FM-15","223","41","96","000","0"
"USW00014763","2025-09-09T04:02:00","FM-16","223","42","100","000","0"
"USW00014763","2025-09-09T04:06:00","FM-16","223","42","100","000","0"
"USW00014763","2025-09-09T04:17:00","FM-16","223","42","96","000","0"
"USW00014763","2025-09-09T04:27:00","FM-16","223","43","97","000","0"
"USW00014763","2025-09-09T04:29:00","FM-16","223","43","97","000","0"
"USW00014763","2025-09-09T04:37:00","FM-16","223","42","100","000","0"
"USW00014763","2025-09-09T04:45:00","FM-16","223","41","100","000","0"
"USW00014763","2025-09-09T04:49:00","FM-16","223","43","100","000","0"
"USW00014763","2025-09-09T04:54:00","FM-15","223","42","100","000","0"
"USW00014763","2025-09-09T05:34:00","FM-16","223","41","100","000","0"
"USW00014763","2025-09-09T05:39:00","FM-16","223","41","100","000","0"
"USW00014763","2025-09-09T05:54:00","FM-15","223","42","96","000","0"
"USW00014763","2025-09-09T05:57:00","FM-16","223","42","96","000","0"
"USW00014763","2025-09-09T06:03:00","FM-16","223","41","100","000","0"
"USW00014763","2025-09-09T06:11:00","FM-16","223","41","100","000","0"
"USW00014763","2025-09-09T06:18:00","FM-16","223","42","96","000","0"
"USW00014763","2025-09-09T06:27:00","FM-16","223","43","100","000","0"
"USW00014763","2025-09-09T06:35:00","FM-16","223","44","96","000","0"
"USW00014763","2025-09-09T06:38:00","FM-16","223","44","96","000","0"
"USW00014763","2025-09-09T06:45:00","FM-16","223","45","100","000","0"
"USW00014763","2025-09-09T06:54:00","FM-15","223","47","97","000","0"
"USW00014763","2025-09-09T07:54:00","FM-15","223","54","80","000","0"
"USW00014763","2025-09-09T08:54:00","FM-15","223","61","65","050","3"
"USW00014763","2025-09-09T09:54:00","FM-15","223","65","51","140","14"
"USW00014763","2025-09-09T10:54:00","FM-15","223","67","47","VRB","8"
"USW00014763","2025-09-09T11:54:00","FM-15","223","68","42","110","9"
"USW00014763","2025-09-09T12:54:00","FM-15","223","69","41","VRB","5"
"USW00014763","2025-09-09T13:54:00","FM-15","223","69","41",,
"USW00014763","2025-09-09T14:54:00","FM-15","223","69","45","120","9"
"USW00014763","2025-09-09T15:54:00","FM-15","223","68","45","120","10"
"USW00014763","2025-09-09T16:54:00","FM-15","223","66","47","110","6"
"USW00014763","2025-09-09T17:54:00","FM-15","223","61","60","130","3"
"USW00014763","2025-09-09T18:54:00","FM-15","223","54","87","000","0"
"USW00014763","2025-09-09T19:54:00","FM-15","223","53","80","000","0"
"USW00014763","2025-09-09T20:54:00","FM-15","223","51","86","VRB","3"
"USW00014763","2025-09-09T21:54:00","FM-15","223","51","80","050","3"
"USW00014763","2025-09-09T22:54:00","FM-15","223","47","90","080","5"
"USW00014763","2025-09-09T23:54:00","FM-15","223","47","93","010","5"
"USW00014763","2025-09-10T00:00:00","SOD",,,,,
"USW00014763","2025-09-10T00:54:00","FM-15","223","45","97","000","0"
"USW00014763","2025-09-10T01:54:00","FM-15","223","47","90","000","0"
"USW00014763","2025-09-10T02:54:00","FM-15","223","45","97","000","0"
